Entity	Code	Year	"GDP per capita, PPP (constant 2017 international $)"	Population (historical estimates)	"Homicide rate per 100,000 population - Both sexes - All ages"
New Zealand	NZL	2010	37583.113	4346345	0.9893385
New Zealand	NZL	2011	38137.492	4381274	0.89015305
New Zealand	NZL	2012	38780.605	4410285	0.92964524
New Zealand	NZL	2013	39521.074	4450641	1.0335582
New Zealand	NZL	2014	40353.105	4514198	0.95255077
New Zealand	NZL	2015	41020.312	4590591	1.0456172
New Zealand	NZL	2016	41620.348	4668088	1.0711039
New Zealand	NZL	2017	42218.54	4746253	0.7374241
New Zealand	NZL	2018	42862.07	4838528	1.5500588
New Zealand	NZL	2019	43110.37	4959033	2.601313
Nicaragua	NIC	1990	3409.776	4227824	15.894716
Nicaragua	NIC	1991	3325.0916	4327293	16.915901
Nicaragua	NIC	1992	3262.6296	4427177	18.657509
Nicaragua	NIC	1993	3178.364	4526690	16.833498
Nicaragua	NIC	1994	3214.453	4625260	15.674794
Nicaragua	NIC	1995	3334.7903	4721932	14.972694
Nicaragua	NIC	1996	3479.695	4812391	13.756154
Nicaragua	NIC	1997	3555.97	4895964	13.86857
Nicaragua	NIC	1998	3629.6926	4974551	12.845378
Nicaragua	NIC	1999	3827.1252	5049885	11.1091795
Nicaragua	NIC	2000	3927.062	5123223	9.291027
Nicaragua	NIC	2001	3989.1873	5192765	10.341313
Nicaragua	NIC	2002	3968.637	5259017	10.534311
Nicaragua	NIC	2003	4019.7146	5323064	11.929224
Nicaragua	NIC	2004	4183.608	5386220	11.993562
Nicaragua	NIC	2005	4308.015	5454680	13.3646755
Nicaragua	NIC	2006	4425.972	5529811	13.056503
Nicaragua	NIC	2007	4586.271	5607460	12.733052
Nicaragua	NIC	2008	4676.906	5687752	12.9401045
Nicaragua	NIC	2009	4457.9336	5770649	13.897943
Nicaragua	NIC	2010	4586.874	5855736	13.405664
Nicaragua	NIC	2011	4805.4023	5942554	12.418905
Nicaragua	NIC	2012	5042.803	6030605	11.159739
Nicaragua	NIC	2013	5214.529	6119377	9.706867
Nicaragua	NIC	2014	5385.4985	6208680	8.45591
Nicaragua	NIC	2015	5563.004	6298610	8.319312
Nicaragua	NIC	2016	5734.355	6389237	7.0900507
Nicaragua	NIC	2017	5915.3755	6480534	6.650689
Nicaragua	NIC	2018	5636.6396	6572234	10.376991
Nicaragua	NIC	2019	5348.9873	6663919	7.7281795
Nicaragua	NIC	2021	5638.748	6850546	11.006432
Niger	NER	2011	1010.32697	17283118	4.8081617
Niger	NER	2012	1075.146	17954410	4.3888946
Nigeria	NGA	2016	5209.074	188666928	33.604195
Nigeria	NGA	2019	5076.368	203304496	21.74079
North Macedonia	MKD	1998	9462.709	2012844	2.384685
North Macedonia	MKD	1999	9826.216	2023781	1.8776759
North Macedonia	MKD	2000	10226.541	2037940	2.3062556
North Macedonia	MKD	2001	9871.304	2053391	2.6785054
North Macedonia	MKD	2002	10091.774	2064739	2.905939
North Macedonia	MKD	2003	10282.4	2071150	3.3797772
North Macedonia	MKD	2004	10732.449	2075879	2.360451
North Macedonia	MKD	2006	11772.328	2081081	2.2103956
North Macedonia	MKD	2007	12513.978	2083494	2.0158503
North Macedonia	MKD	2008	13177.212	2086228	1.6776698
North Macedonia	MKD	2009	13105.799	2089793	1.6748115
North Macedonia	MKD	2010	13517.428	2093828	2.053655
North Macedonia	MKD	2011	13809.965	2097110	1.4305472
North Macedonia	MKD	2012	13730.258	2099486	1.3812957
North Macedonia	MKD	2013	14111.445	2102220	1.046515
North Macedonia	MKD	2014	14599.242	2105293	1.662478
North Macedonia	MKD	2015	15141.992	2107965	1.1859796
North Macedonia	MKD	2016	15556.255	2110194	0.90039027
North Macedonia	MKD	2017	15709.287	2111982	1.467818
North Macedonia	MKD	2018	16148.459	2113497	1.1828771
North Macedonia	MKD	2019	16776.076	2114175	1.1351941
Norway	NOR	1990	42136.6	4241637	1.1080631
Norway	NOR	1991	43229.918	4261886	1.1731894
Norway	NOR	1992	44517.438	4286560	1.0731223
Norway	NOR	1993	45512.39	4312138	0.8812338
Norway	NOR	1994	47541.766	4336745	0.7609403
Norway	NOR	1995	49260.97	4359327	0.96345025
Norway	NOR	1996	51476.2	4381511	0.98139685
Norway	NOR	1997	53903.438	4405334	0.8625908
Norway	NOR	1998	54989.703	4431672	0.8574635
Norway	NOR	1999	55713.758	4462148	0.73955506
Norway	NOR	2000	57127.383	4491204	1.0687563
Norway	NOR	2001	58018.312	4514019	0.81966907
Norway	NOR	2002	58540.844	4538435	1.0135647
Norway	NOR	2004	60699.566	4592284	0.7839248
Norway	NOR	2005	61870.363	4623691	0.71371585
Norway	NOR	2006	62846.938	4661081	0.7079893
Norway	NOR	2007	64062.438	4709582	0.63699996
Norway	NOR	2008	63570.34	4768654	0.71298945
Norway	NOR	2009	61689.56	4829195	0.6005136
Norway	NOR	2010	61353.477	4889747	0.59307843
Norway	NOR	2011	61157.13	4953565	2.2408123
Norway	NOR	2012	61990.69	5019058	0.53794974
Norway	NOR	2013	61878.977	5080667	0.90539265
Norway	NOR	2014	62390.13	5137926	0.56443036
Norway	NOR	2015	62987.516	5190357	0.462396
Norway	NOR	2016	63104.082	5236591	0.51560277
Norway	NOR	2017	64050.758	5277396	0.530565
Norway	NOR	2018	64341.258	5312321	0.47060418
Norway	NOR	2019	64385.008	5348285	0.5235329
Norway	NOR	2020	63548	5379836	0.5762254
Norway	NOR	2021	65662.17	5403021	0.5367368
Oman	OMN	2002	37683.418	2403663	1.1648909
Oman	OMN	2003	36256.348	2431603	1.4393815
Oman	OMN	2004	36170.676	2468860	1.7011935
Oman	OMN	2005	36388.445	2515202	2.107195
Oman	OMN	2006	37662.516	2560652	4.7253637
Oman	OMN	2007	38659.35	2605706	1.4199636
Oman	OMN	2008	41114.24	2651032	1.7728968
Oman	OMN	2009	42875.113	2697543	1.3716216
Oman	OMN	2010	40819.938	2881915	1.6655595
Oman	OMN	2011	37745.453	3206883	1.0602238
Oman	OMN	2012	37270.586	3535585	1.1030726
Oman	OMN	2013	36330.48	3816688	2.5414758
Oman	OMN	2014	35032.258	4009272	0.29930654
Oman	OMN	2015	35188.023	4191784	0.38169974
Oman	OMN	2016	35229.953	4398080	0.36379594
Oman	OMN	2017	34218.387	4541853	0.3742965
Oman	OMN	2018	34212.105	4601160	0.28253767
Oman	OMN	2019	33814.113	4602769	0.49969932
Oman	OMN	2020	33098.21	4543406	0.30813938
Oman	OMN	2021	34294.766	4520474	0.24333748
Pakistan	PAK	1990	3061.5334	115414072	7.112651
Pakistan	PAK	1996	3384.61	137234816	6.603281
Pakistan	PAK	1997	3319.8694	141330272	6.583162
Pakistan	PAK	1998	3307.51	145476112	7.043081
Pakistan	PAK	1999	3331.9531	149694464	6.2340317
Pakistan	PAK	2000	3368.682	154369920	5.7692585
Pakistan	PAK	2001	3382.2048	159217728	6.025083
Pakistan	PAK	2002	3381.1409	163262800	5.7980137
Pakistan	PAK	2003	3499.0186	166876672	5.600543
Pakistan	PAK	2004	3679.9072	170648624	5.633799
Pakistan	PAK	2005	3836.0903	174372096	5.6098423
Pakistan	PAK	2006	3978.0193	178069984	5.6427255
Pakistan	PAK	2007	4081.9119	181924528	5.8024063
Pakistan	PAK	2008	4061.8865	185931952	6.485706
Pakistan	PAK	2009	4084.8254	190123232	6.5699496
Pakistan	PAK	2010	4058.0085	194454496	6.7830777
Pakistan	PAK	2011	4082.4495	198602736	6.978756
Pakistan	PAK	2012	4150.3257	202205856	6.847477
Pakistan	PAK	2013	4266.7114	205337552	6.78736
Pakistan	PAK	2014	4403.673	208251632	6.37498
Pakistan	PAK	2015	4552.6055	210969296	4.496389
Pakistan	PAK	2016	4746.718	213524848	3.9882948
Pakistan	PAK	2017	4891.7197	216379648	3.8058107
Pakistan	PAK	2018	5113.434	219731488	3.7504869
Pakistan	PAK	2019	5157.5464	223293280	3.6512518
Pakistan	PAK	2020	5004.352	227196736	3.7368493
Pakistan	PAK	2021	5232.1426	231402112	3.9787881
Palau	PLW	2015	18402.53	17822	16.859615
Palau	PLW	2016	18364.48	17840	0
Palau	PLW	2017	17594.69	17857	0
Palau	PLW	2018	17587.088	17887	11.195388
Palestine	PSE	1995	4047.1284	2623149	1.1817877
Palestine	PSE	1996	3916.9258	2734003	4.3891726
Palestine	PSE	1997	4294.746	2847222	1.5804926
Palestine	PSE	1998	4786.4805	2950926	1.5249492
Palestine	PSE	1999	5052.064	3044490	1.7736984
Palestine	PSE	2000	4503.249	3139950	1.3375994
Palestine	PSE	2001	3980.9333	3230085	1.7337042
Palestine	PSE	2002	3395.855	3309493	2.5683746
Palestine	PSE	2004	4485.5254	3460130	2.7744663
Palestine	PSE	2005	4866.0283	3541198	2.3438432
Palestine	PSE	2008	4965.373	3808824	1.2339785
Palestine	PSE	2009	5250.116	3899401	1.1283793
Palestine	PSE	2010	5411.0664	3992283	0.97688586
Palestine	PSE	2011	5782.6895	4087747	0.7339011
Palestine	PSE	2012	5985.683	4184161	0.69308996
Palestine	PSE	2013	6118.2573	4281800	0.5605127
Palestine	PSE	2014	5967.073	4380473	0.54788584
Palestine	PSE	2015	6048.9766	4484615	1.2041172
Palestine	PSE	2016	6438.9336	4593855	0.41359663
Palestine	PSE	2017	6401.7407	4700954	0.7232586
Palestine	PSE	2018	6318.21	4805549	0.4994229
Palestine	PSE	2019	6245.4487	4909775	0.7128637
Palestine	PSE	2020	5402.5386	5019407	0.9562893
Palestine	PSE	2021	5643.0723	5133393	0.8766134
Panama	PAN	1990	10817.845	2449966	11.34709
Panama	PAN	1991	11590.415	2502048	11.750395
Panama	PAN	1992	12284.064	2554387	12.175157
Panama	PAN	1993	12690.362	2607502	11.812083
Panama	PAN	1994	12787.786	2661393	12.13654
Panama	PAN	1995	12749.824	2716071	13.880364
Panama	PAN	1996	13004.067	2771607	8.947883
Panama	PAN	1997	13568.225	2827994	11.138647
Panama	PAN	1998	14275.667	2885179	9.739439
Panama	PAN	1999	14542.812	2943124	9.683601
Panama	PAN	2000	14646.033	3001738	9.960917
Panama	PAN	2001	14444.814	3061029	9.9966545
Panama	PAN	2002	14483.085	3120993	12.047458
Panama	PAN	2003	14804.625	3181620	10.592128
Panama	PAN	2004	15615.4	3243310	9.496469
Panama	PAN	2005	16421.607	3305875	11.010724
Panama	PAN	2006	17510.35	3368577	6.560641
Panama	PAN	2007	19248.56	3431619	8.130285
Panama	PAN	2008	20760.492	3495284	14.10475
Panama	PAN	2009	20640.215	3559339	15.7894335
Panama	PAN	2010	21455.684	3623622	12.694496
Panama	PAN	2011	23461.873	3688679	14.883397
Panama	PAN	2012	25302.08	3754871	16.964672
Panama	PAN	2013	26576.863	3821557	17.348953
Panama	PAN	2014	27440.566	3888795	15.531814
Panama	PAN	2015	28512.926	3957102	11.90266
Panama	PAN	2016	29410.635	4026338	10.058772
Panama	PAN	2017	30526.379	4096071	9.228374
Panama	PAN	2018	31125.625	4165258	9.627263
Panama	PAN	2019	31543.605	4232538	11.34073
Panama	PAN	2020	25510.273	4294391	11.64308
Panama	PAN	2021	29037.945	4351264	12.639997
Papua New Guinea	PNG	1998	3289.6067	5138838	9.768763
Papua New Guinea	PNG	1999	3235.6978	5321393	8.45644
Papua New Guinea	PNG	2000	3047.9167	5508300	8.44181
Papua New Guinea	PNG	2001	2942.6167	5698496	7.651151
Papua New Guinea	PNG	2002	2841.1626	5892600	7.976111
Papua New Guinea	PNG	2003	2808.1086	6090987	9.998391
Papua New Guinea	PNG	2005	2875.0337	6498828	9.27861
Papua New Guinea	PNG	2006	2935.9712	6708217	9.093325
Papua New Guinea	PNG	2007	3068.074	6921069	7.513293
Papua New Guinea	PNG	2008	2966.0168	7137999	8.44776
Papua New Guinea	PNG	2009	3072.6287	7358887	9.471538
Papua New Guinea	PNG	2010	3283.715	7583269	9.402278
Paraguay	PRY	2000	8862.144	5123817	19.41911
Paraguay	PRY	2001	8640.303	5211540	25.213272
Paraguay	PRY	2002	8515.946	5286515	25.952837
Paraguay	PRY	2003	8773.139	5353260	24.004091
Paraguay	PRY	2004	9022.798	5416327	22.321415
Paraguay	PRY	2005	9113.412	5476881	16.195358
Paraguay	PRY	2006	9451.761	5534682	13.406388
Paraguay	PRY	2007	9865.326	5590148	14.006794
Paraguay	PRY	2008	10403.841	5645155	14.756035
Paraguay	PRY	2009	10272.177	5702579	14.397006
Paraguay	PRY	2010	11281.256	5768618	12.845377
Paraguay	PRY	2011	11613.169	5843938	11.242418
Paraguay	PRY	2012	11376.407	5923327	10.95669
Paraguay	PRY	2013	12150.972	6005656	10.057193
Paraguay	PRY	2014	12616.414	6090727	9.489845
Paraguay	PRY	2015	12806.097	6177954	9.987132
Paraguay	PRY	2016	13163.74	6266623	10.675619
Paraguay	PRY	2017	13604.175	6355406	8.512441
Paraguay	PRY	2018	13848.499	6443337	7.713405
Paraguay	PRY	2019	13609.723	6530029	8.483886
Paraguay	PRY	2020	13317.321	6618700	7.2672935
Paraguay	PRY	2021	13687.655	6703802	7.8313804
Peru	PER	2011	10539.982	29477722	5.4854984
Peru	PER	2012	11084.874	29749592	6.615217
Peru	PER	2013	11620.645	30038810	6.701331
Peru	PER	2014	11773.944	30353956	6.8393073
Peru	PER	2015	12015.1875	30711864	7.316391
Peru	PER	2016	12321.318	31132776	7.8213387
Peru	PER	2017	12442.746	31605488	7.868887
Peru	PER	2018	12696.236	32203946	7.613974
Peru	PER	2019	12735.168	32824864	7.2658343
Peru	PER	2020	11176.919	33304768	5.7138987
Philippines	PHL	1990	4232.4775	61558900	15.076618
Philippines	PHL	1991	4115.017	63039752	13.81192
Philippines	PHL	1992	4035.9282	64543524	12.848694
Philippines	PHL	1993	4027.8953	66083324	11.739725
Philippines	PHL	1994	4106.6846	67650288	9.528416
Philippines	PHL	1998	4322.577	74491928	7.9377737
Philippines	PHL	1999	4364.2837	76249064	7.479436
Philippines	PHL	2000	4455.6724	77958224	7.3565044
Philippines	PHL	2001	4495.361	79626088	7.3493505
Philippines	PHL	2002	4567.2344	81285576	8.061701
Philippines	PHL	2007	5465.152	89561376	6.6568875
Philippines	PHL	2008	5596.913	91252328	6.3779197
Philippines	PHL	2009	5574.4526	92946952	9.77762
Philippines	PHL	2010	5876.478	94636704	9.134934
Philippines	PHL	2011	5995.431	96337912	8.811692
Philippines	PHL	2012	6298.16	98032320	8.654289
Philippines	PHL	2016	7616.05	104875272	10.636445
Philippines	PHL	2017	8001.7563	106738496	7.746033
Philippines	PHL	2018	8365.732	108568832	5.204993
Philippines	PHL	2019	8731.861	110380800	4.315968
Poland	POL	1990	11259.4375	38064252	1.7838259
Poland	POL	1991	10432.455	38167388	2.2244124
Poland	POL	1992	10662.08	38252284	2.2403896
Poland	POL	1993	11032.554	38319300	2.3617344
Poland	POL	1994	11591.999	38375464	2.389548
Poland	POL	1995	12398.524	38401980	2.2212398
Poland	POL	1996	13146.756	38401408	2.273354
Poland	POL	1997	13985.434	38396120	2.1017745
Poland	POL	1998	14629.198	38379992	1.977593
Poland	POL	1999	15311.443	38354952	1.9319537
Poland	POL	2000	16177.867	38504432	2.2205236
Poland	POL	2001	16385.998	38662860	2.0070941
Poland	POL	2002	16727.34	38647476	1.8526436
Poland	POL	2008	22334.781	38522884	0.8462503
Poland	POL	2009	22951.785	38555288	1.0037534
Poland	POL	2010	23692.91	38597356	0.9948869
Poland	POL	2011	24874.172	38620848	1.0926741
Poland	POL	2012	25258.594	38625872	1.0588757
Poland	POL	2013	25490.328	38607352	0.79000497
Poland	POL	2014	26488.201	38581880	0.74387264
Poland	POL	2015	27667.69	38553148	0.772959
Poland	POL	2016	28497.104	38532108	0.6747619
Poland	POL	2017	29958.121	38532816	0.74481976
Poland	POL	2018	31739.258	38521464	0.70869595
Poland	POL	2019	33159.75	38493600	0.6572521
Poland	POL	2020	32546.826	38428368	0.692197
Poland	POL	2021	34915.523	38307724	0.71265
Portugal	PRT	1990	23556.855	10007347	1.5475528
Portugal	PRT	1991	24642.6	9986418	1.5226
Portugal	PRT	1992	24930.451	9978745	1.4297107
Portugal	PRT	1993	24391.2	9992104	1.399619
Portugal	PRT	1994	24560.357	10018101	1.4274157
Portugal	PRT	1995	25523.705	10051250	1.0844424
Portugal	PRT	1996	26318.975	10087653	1.0507903
Portugal	PRT	1997	27354.836	10130547	1.1253092
Portugal	PRT	1998	28525.518	10179419	1.2279683
Portugal	PRT	1999	29472.709	10233373	1.0651429
Portugal	PRT	2000	30383.139	10300632	1.1261452
Portugal	PRT	2001	30756.02	10371815	1.0123585
Portugal	PRT	2002	30823.85	10430913	1.1408397
Portugal	PRT	2005	31076.645	10523314	1.2828658
Portugal	PRT	2010	31798.154	10588401	1.1710927
Portugal	PRT	2011	31304.816	10564820	1.0790523
Portugal	PRT	2012	30156.701	10522085	1.1594659
Portugal	PRT	2013	30042.89	10464537	1.3760765
Portugal	PRT	2014	30444.6	10408379	0.88390386
Portugal	PRT	2015	31118.791	10365436	0.9647448
Portugal	PRT	2016	31847.537	10332751	0.63874555
Portugal	PRT	2017	33044.715	10307528	0.7373251
Portugal	PRT	2018	34040.727	10289833	0.78718466
Portugal	PRT	2019	34945.66	10289921	0.70943195
Portugal	PRT	2020	32011.324	10298186	0.7865459
Portugal	PRT	2021	33674.527	10290109	0.7968822
Puerto Rico	PRI	1990	21595.984	3543785	16.931095
Puerto Rico	PRI	1991	21937.898	3578449	22.831118
Puerto Rico	PRI	1992	22791.57	3612634	23.916101
Puerto Rico	PRI	1993	23650.115	3645019	26.172718
Puerto Rico	PRI	1994	24412.281	3675747	27.069317
Puerto Rico	PRI	1995	25288.113	3704948	23.320175
Puerto Rico	PRI	1996	25584.566	3732817	23.25325
Puerto Rico	PRI	1997	26584.906	3759526	19.257788
Puerto Rico	PRI	1998	27894.45	3785240	17.224806
Puerto Rico	PRI	1999	29251.045	3810114	15.563837
Puerto Rico	PRI	2000	30124.701	3827104	19.17897
Puerto Rico	PRI	2001	31958.105	3832138	20.928303
Puerto Rico	PRI	2002	32209.432	3830775	21.405598
Puerto Rico	PRI	2003	32206.473	3825629	21.382107
Puerto Rico	PRI	2004	35016.945	3817033	22.085194
Puerto Rico	PRI	2005	34370.723	3805560	21.678812
Puerto Rico	PRI	2006	34030.098	3791559	20.651136
Puerto Rico	PRI	2007	33831.94	3775446	20.500921
Puerto Rico	PRI	2008	33403.434	3757617	23.259407
Puerto Rico	PRI	2009	32930.37	3738934	25.568747
Puerto Rico	PRI	2010	32960.7	3717920	27.703648
Puerto Rico	PRI	2011	33224.574	3691615	31.93725
Puerto Rico	PRI	2012	33638.875	3657989	27.747494
Puerto Rico	PRI	2013	33922.168	3615028	25.56004
Puerto Rico	PRI	2014	34070.26	3560008	19.775223
Puerto Rico	PRI	2015	34311.04	3497335	17.556225
Puerto Rico	PRI	2016	34539.594	3432745	20.508396
Puerto Rico	PRI	2017	34363.754	3366407	21.625423
Puerto Rico	PRI	2018	34223.1	3319269	20.004404
Puerto Rico	PRI	2019	34792.656	3292888	19.223255
Puerto Rico	PRI	2020	32387.16	3271570	16.994926
Qatar	QAT	1990		441685	0.9056443
Qatar	QAT	1991		456495	0.87626004
Qatar	QAT	1992		471299	1.2730948
Qatar	QAT	1993		486053	0.8229767
Qatar	QAT	1994		500685	0.99863684
Qatar	QAT	1998		581004	0.34423557
Qatar	QAT	1999		613312	0.4891554
Qatar	QAT	2000	79400.43	645947	0.15481386
Qatar	QAT	2001	78498.13	678838	0.73656034
Qatar	QAT	2004	90782.72	777951	0.6427202
Qatar	QAT	2005	89448.05	848718	0.70695525
Qatar	QAT	2006	94361.625	1015064	0.49258173
Qatar	QAT	2007	91736.75	1231904	0.73058265
Qatar	QAT	2008	92067.81	1444287	0.83086526
Qatar	QAT	2009	92450.25	1610281	0.4968097
Qatar	QAT	2010	103902.516	1713512	0.23343985
Qatar	QAT	2011	111879.75	1804175	0.22170842
Qatar	QAT	2012	110931.51	1905670	0.3673268
Qatar	QAT	2013	109625.63	2035509	0.4421517
Qatar	QAT	2014	106141.33	2214471	0.4064188
Qatar	QAT	2015	101971.99	2414580	0.2484912
Qatar	QAT	2016	97783.12	2595175	0.46239817
Qatar	QAT	2017	92177.59	2711764	0.44251794
Qatar	QAT	2018	91461.62	2766743	0.36143726
Qatar	QAT	2019	90840.43	2807242	0.39184463
Qatar	QAT	2020	89019.07	2760390	0.43472198
Qatar	QAT	2021	92862.35	2688239	0.33479217
Reunion	REU	2004		824523	2.7895036
Reunion	REU	2005		833664	2.998839
Reunion	REU	2006		845371	2.2475486
Reunion	REU	2007		860608	2.7887619
Reunion	REU	2008		873985	2.0595472
Reunion	REU	2009		883116	1.6985407
Romania	ROU	1990	13378.491	22836234	3.4856887
Romania	ROU	1991	11751.875	22842488	3.6160693
Romania	ROU	1992	10818.865	22800964	3.6796691
Romania	ROU	1993	10999.229	22721662	3.2436016
Romania	ROU	1994	11448.344	22632776	3.4286559
Romania	ROU	1995	12186.608	22533138	3.363935
Romania	ROU	1996	12699.362	22417872	3.2206452
Romania	ROU	1997	12118.4	22289540	3.1090825
Romania	ROU	1998	11897.019	22161240	2.5314465
Romania	ROU	1999	11870.827	22039006	2.5681736
Romania	ROU	2000	12178.754	21919882	2.5365107
Romania	ROU	2001	12994.325	21797588	3.2067766
Romania	ROU	2002	13989.154	21653530	3.0295289
Romania	ROU	2003	14420.295	21481322	3.2400243
Romania	ROU	2004	16015.051	21289292	2.2875357
Romania	ROU	2005	16866.492	21092264	2.0528853
Romania	ROU	2006	18328.932	20909406	1.707366
Romania	ROU	2007	19947.31	20744226	1.8270141
Romania	ROU	2008	22170.281	20597516	1.4661968
Romania	ROU	2009	21122.297	20466318	1.2606078
Romania	ROU	2010	20419.188	20335212	1.3080759
Romania	ROU	2011	21446.771	20220286	1.0138334
Romania	ROU	2012	21957.15	20137112	1.0527822
Romania	ROU	2013	22098.33	20066550	1.0863853
Romania	ROU	2014	23095.28	19995836	1.6253384
Romania	ROU	2015	23937.46	19906078	1.7029973
Romania	ROU	2016	24763.135	19797820	1.5456247
Romania	ROU	2017	26948.158	19698852	1.2944916
Romania	ROU	2018	28741.227	19606778	1.275069
Romania	ROU	2019	30006.336	19524212	1.2497303
Romania	ROU	2020	29062.473	19442040	1.4453217
Romania	ROU	2021	30776.93	19328558	1.2623806
Russia	RUS	1990	21482.748	148005696	14.286612
Russia	RUS	1991	20340.133	148455408	15.237573
Russia	RUS	1992	17367.64	148725600	22.801723
Russia	RUS	1993	15870.605	148897280	30.262476
Russia	RUS	1994	13880.465	148829120	32.164406
Russia	RUS	1995	13308.205	148557456	30.464308
Russia	RUS	1996	12827.116	148233408	26.36585
Russia	RUS	1997	13028.208	147939968	23.654865
Russia	RUS	1998	12358.152	147672720	22.72119
Russia	RUS	1999	13189.794	147336384	25.944033
Russia	RUS	2000	14569.937	146844848	27.981916
Russia	RUS	2001	15378.09	146235520	29.350595
Russia	RUS	2002	16175.098	145590144	30.394917
Russia	RUS	2003	17434.809	144946720	28.813345
Russia	RUS	2004	18765.52	144353648	27.194326
Russia	RUS	2005	20042.814	143800048	24.781633
Russia	RUS	2006	21757.465	143338672	20.122972
Russia	RUS	2007	23647.266	143117680	17.73156
Russia	RUS	2008	24887.854	143086544	12.711187
Russia	RUS	2009	22939.693	143163648	12.334836
Russia	RUS	2010	23961.22	143242592	11.651562
Russia	RUS	2011	24972.078	143364544	11.282427
Russia	RUS	2012	25933.293	143629360	11.311754
Russia	RUS	2013	26332.396	143956864	11.137363
Russia	RUS	2014	26057.156	144285072	11.446784
Russia	RUS	2015	25488.096	144668384	11.506314
Russia	RUS	2016	25490.709	145109152	10.93246
Russia	RUS	2017	25926.443	145452544	9.139064
Russia	RUS	2018	26656.41	145652288	8.214083
Russia	RUS	2019	27254.574	145742288	7.68617
Russia	RUS	2020	26583.797	145617328	7.3459663
Russia	RUS	2021	27960.102	145102752	6.7993197
Rwanda	RWA	2006	1196.2478	9270073	3.4411838
Rwanda	RWA	2007	1253.341	9523177	2.8141894
Rwanda	RWA	2008	1356.3651	9781999	1.4720922
Rwanda	RWA	2010	1467.7363	10309032	2.8227677
Rwanda	RWA	2012	1637.1008	10840331	2.3615508
Rwanda	RWA	2013	1674.0609	11101352	3.2338412
Rwanda	RWA	2014	1735.5454	11368450	3.7648048
Rwanda	RWA	2015	1844.7169	11642963	2.5165424
Rwanda	RWA	2016	1907.6816	11930902	3.2855864
Rwanda	RWA	2017	1934.9729	12230343	3.8429024
Rwanda	RWA	2018	2050.441	12531810	2.274213
Rwanda	RWA	2019	2191.4016	12835029	3.1476364
Rwanda	RWA	2020	2067.6416	13146367	3.590347
Saint Helena	SHN	1994		6429	0
Saint Helena	SHN	1995		6367	0
Saint Helena	SHN	1996		6312	0
Saint Helena	SHN	1997		6251	0
Saint Helena	SHN	1998		6183	0
Saint Helena	SHN	1999		6115	0
Saint Helena	SHN	2000		6048	0
Saint Helena	SHN	2001		5971	0
Saint Helena	SHN	2002		5875	0
Saint Helena	SHN	2003		5771	0
Saint Helena	SHN	2004		5664	17.736786
Saint Helena	SHN	2005		5557	0
Saint Helena	SHN	2006		5448	0
Saint Helena	SHN	2007		5338	0
Saint Helena	SHN	2008		5282	0
Saint Helena	SHN	2009		5306	0
Saint Kitts and Nevis	KNA	1995	16421.395	42576	9.400705
